#            DEPT         ROP5         P16H         P22H         P28H         P34H         P40H         A28H         A34H         A40H           GR         ROBB         TNPH         DRHB         DCAV          PEB          TVD 
#                  (DRILLING_)     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])  (DnMWorkfl) 
#                         (RT)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RT) 
#                        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in) 
~ASCII
        5894.2224      20.4679       1.9399       1.9742      12.2504    5000.0000    5000.0000       6.1465       2.8745       2.9674     102.3853    2060.3670      33.3236      94.4024     227.1625       7.3499    3452.6610
        5894.3748      20.2175       3.1136       3.1631       4.7850       7.9524       7.9130     500.0000     500.0000      90.9759     103.0563    2054.9180      31.6617      97.1184     227.2744       7.9192    3452.8090
        5894.5272      19.9459       5.5987       5.5741       4.6295       3.9224       3.9279       4.6274       8.8539       8.5774     102.8388    2050.9350      30.2007      99.6695     226.5059       8.1280    3452.9520
        5894.6796      25.3851       5.1265       5.0960       6.0603       7.3244       7.2709       8.5106      21.7947      17.9029     104.2344    2054.2460      32.1491      90.2436     224.8263       7.3292    3453.0950
        5894.8320      23.1641       5.6246       5.5428       4.9929       4.5261       4.4953       4.5669       3.4958       3.6315     103.3732    2061.8560      35.2112      76.3351     226.0372       6.6519    3453.2420
        5894.9844      21.8755       5.3905       5.3330       5.3082       5.2919       5.2566       5.8917       5.8502       5.9149     104.4139    2058.0260      29.8614      62.9856     233.7319       6.7636    3453.3880
        5895.1368      30.1217       5.2765       5.2283       5.2074       5.2006       5.1842       5.9914       5.9883       5.9849     103.1806    1989.4640      35.2631      32.0151     234.3857       9.8721    3453.5360
        5895.2892      27.9173       5.2204       5.2021       5.1762       5.1425       5.1098       5.9509       5.9361       5.9203     103.1470    1872.6100      41.6512      20.5733     233.1044      17.9490    3453.6790
        5895.4416      26.9463       5.2181       5.1738       5.1431       5.1203       5.0949       5.9984       5.9884       5.9667     102.1650    1773.6520      52.4101     -27.3624     232.8356      37.0514    3453.8240
        5895.5940      27.1424       5.2066       5.1195       5.0654       5.0289       4.9836       6.1796       6.1860       6.1521     100.5864    1745.0440      54.8723     -63.2033     238.3444      52.0937    3453.9680
